"","relative_coverage","vaccine_efficacy","total_infections","age0","age1","age5","age10","age15","age20","age25","age30","age35","age40","age45","age50","age55","age60","age65","age70","age75"
"90",0.89,0.16,130142324.542599,1529112.26479122,5819556.04691505,10548283.0779781,12563927.2450534,13303066.2068603,10607059.6024995,9984621.41589814,9752705.1167,9322920.63380053,8786923.30490313,8624376.07011451,7759296.55148909,6748681.95946934,5627502.26442652,3651882.79883979,2007855.4740301,3504554.50883023
"91",0.9,0.16,131027225.393374,1546485.85138832,5880780.22350138,10588178.1921439,12607887.8701391,13372367.8312127,10678697.8253938,10109426.3664321,9872367.95518432,9433575.4547341,8888884.54621802,8728985.05055577,7864127.27626172,6838615.29982162,5696482.00858955,3558748.56342437,1952929.52795043,3408685.55042261
"92",0.91,0.16,127405305.824143,1498359.72600381,5698169.59635775,10332524.274543,12355891.7303913,13085444.2424733,10377171.1173351,9739285.82390856,9514516.14198737,9097044.67894285,8576412.80983697,8414611.69220668,7622170.12786308,6628117.39937186,5524362.23273979,3562433.20728807,1959185.74069048,3419605.28220282
"93",0.92,0.16,131076245.581035,1544329.41514716,5865148.44135342,10626152.6208628,12655328.2253919,13417563.2321487,10708741.0502499,10016822.7007333,9781465.61667257,9349947.38257314,8814514.00645129,8654551.20205824,7891402.71790968,6866381.77087776,5722087.51972912,3651506.97353379,2007087.91353646,3503214.79180588
"94",0.93,0.16,128397601.260744,1518612.94798241,5763827.75753731,10459170.7442374,12501286.4611101,13244393.6812584,10507076.5082439,9832275.08561943,9605929.41520022,9184024.99749329,8657783.27126954,8490194.92099912,7631120.03127013,6622780.79513414,5516804.78798174,3533226.04846912,1941083.89160489,3388009.9153325
"95",0.94,0.16,128045200.004424,1507296.52316986,5723679.50255736,10339011.6382194,12347754.3589733,13085219.7100066,10408526.6769966,9861582.03665783,9634114.97750079,9207758.01623245,8676494.36877078,8513613.513563,7680511.46361587,6677721.7979743,5563774.25224706,3517934.99371006,1930561.78171056,3369644.39251826
"96",0.95,0.16,127582203.049907,1507059.612693,5715406.86607012,10316420.2801188,12329147.9375533,13076187.3394433,10397562.7905804,9827387.37882754,9599251.44448813,9173909.97615067,8645451.5667274,8484219.71236983,7665172.55755488,6657590.33094601,5542365.60131062,3447985.23537861,1893000.4334114,3304083.98628323
"97",0.96,0.16,128749377.536341,1519922.87337896,5758605.18297042,10431891.1002718,12465462.8029784,13216183.8191064,10508444.1149052,9853044.67132258,9623568.90185928,9198732.6942226,8671423.10776484,8510218.860769,7771573.6772126,6759560.40281238,5629400.64768792,3523334.74653637,1933404.24386006,3374605.68868219
"98",0.97,0.16,128000893.307647,1500940.60953854,5682797.6410844,10365007.0411127,12393101.886253,13154950.0600986,10456736.0403694,9822571.67035928,9594030.79187063,9171086.38666106,8644887.02914046,8480967.55448142,7672285.13481559,6664435.79637574,5550399.20573219,3528574.43453408,1937087.49999553,3381034.52522411
"99",0.98,0.16,128259998.440462,1510595.2168897,5720842.28550898,10365589.1623195,12385835.0642087,13130137.6609411,10449954.1897028,9884491.31016724,9653855.06166882,9226756.74203145,8695732.71444743,8535950.78837231,7691403.72760226,6682501.69089589,5565639.87392278,3495601.64080182,1917778.7332847,3347332.5776961
"100",0.99,0.16,128586613.25284,1522071.05013618,5760393.08486029,10411059.973388,12427601.2610711,13183105.4697889,10501289.0176216,9936660.67116536,9706556.20641898,9277267.37293032,8741461.64231965,8575975.64614615,7600927.73856992,6590719.38016499,5489615.46571324,3537614.79676582,1939335.77017272,3384958.70560678
"101",0,0.17,153955178.172905,1836136.67325828,7379838.30549672,12459063.415066,14378791.0120788,14942335.553428,12184847.6075484,11718853.3649029,11443628.5794778,10928355.6283659,10290472.448621,10153513.9419814,9465285.68294929,8349930.85933077,7000851.31926183,4530787.78486063,2510538.11411359,4381947.88216401
"102",0.01,0.17,155671435.550541,1870372.84269365,7513134.9748243,12743185.2951098,14654062.7113083,15225129.884415,12469390.4915741,11798285.371012,11519883.4611197,11000711.4004316,10359839.5022216,10216294.5069075,9534549.49042235,8398758.69533341,7033934.35994401,4493755.60113099,2491474.00197222,4348672.96012066
"103",0.02,0.17,154569705.070672,1842908.58749241,7398561.23098599,12595464.3722768,14516543.9777832,15086716.6470763,12317275.3012267,11747511.0216466,11472595.1781462,10958406.9069822,10319455.29993,10174286.5128054,9350893.33970045,8228601.5045717,6899504.26323825,4619672.10417043,2564745.74509409,4476563.07754556
"104",0.03,0.17,154940406.566045,1852041.03461615,7430859.62593553,12553759.3901901,14462478.0335558,15038297.6268157,12303008.0470974,11832613.530991,11554769.5184181,11032036.2158801,10385628.7143411,10244246.8418341,9527294.86700479,8397791.68356851,7036567.68439695,4479912.90133386,2480165.68170106,4328935.1683644
"105",0.04,0.17,153321517.42102,1829148.34390328,7334793.90569149,12500461.2184126,14436697.1532027,15012593.4171133,12224706.5989438,11642342.7341575,11370902.530378,10860108.4670305,10227402.0828729,10079988.5942776,9390101.41767525,8262507.90138037,6919179.08951404,4455916.89359432,2467623.42905752,4307043.64381466
"106",0.05,0.17,154562762.896886,1839318.63145159,7371250.60795948,12546927.2704316,14468617.8666018,15047001.9512006,12295793.2365932,11755157.8895045,11477350.5764272,10960889.3651003,10322137.1102808,10182963.7016737,9484456.03492194,8359868.95739396,7006554.56737226,4538814.57285276,2515336.85198171,4390323.70513884
"107",0.06,0.17,152034543.417619,1808075.06359489,7241709.31034177,12368125.7225837,14303095.6512354,14880492.5154845,12109694.7440042,11563047.1080722,11291749.219568,10784235.0127053,10156567.020254,10013811.7871372,9353563.90964497,8236170.01631915,6897126.61524655,4376390.53383449,2422465.38697999,4228223.80061304
"108",0.07,0.17,152851623.072051,1815337.49409867,7266380.88866643,12480335.7326463,14426179.1667833,15008452.7523484,12216433.4657223,11575599.1657131,11303946.1086496,10797246.2555255,10170545.410124,10024300.4409356,9398688.61813214,8280988.02733015,6935420.0262431,4421485.81298314,2451457.11086696,4278826.5952823
"109",0.08,0.17,152692212.53482,1824022.20668198,7297058.13943539,12449807.8382382,14375541.8217493,14959943.648192,12205439.9759221,11621920.4767219,11349641.7278759,10838900.0494768,10206775.6232426,10060227.3355121,9343671.23619937,8223956.58897345,6886457.8204471,4385556.12797553,2427055.83983917,4236236.07833677
"110",0.09,0.17,152038322.145925,1813148.21759582,7249560.06109808,12482129.3906316,14420094.3253609,15003515.5082431,12220620.2027497,11535061.8506442,11265586.2793989,10761773.3149658,10136422.4688311,9984748.67828907,9184699.32842309,8063784.11544714,6750185.30175326,4427757.23976314,2454717.86872434,4284517.99400583
"111",0.1,0.17,150236439.166349,1785955.42951137,7136629.17490813,12293060.2321611,14243926.1260108,14826898.5061145,12030658.588618,11353670.9470579,11091115.7485511,10595450.5742081,9981002.9404585,9827415.99898651,9215892.1546188,8108728.28054318,6787622.88213685,4348274.45927529,2407694.59276479,4202442.53042408
"112",0.11,0.17,150928808.597154,1802066.4404324,7196759.61149472,12384835.6912245,14332326.2994155,14918720.8722744,12130791.1602342,11460090.2968922,11192680.161704,10691976.4067553,10071038.1326459,9919398.04863711,9145548.88924059,8032187.75926423,6721950.57656334,4335639.99141149,2401379.03770852,4191419.22125554
"113",0.12,0.17,150652322.807056,1796638.22819075,7170475.54067043,12309214.9768027,14257086.6344526,14844890.7732884,12059813.4256958,11400757.0952231,11135511.4394953,10637545.123733,10020448.3986528,9870426.98837965,9212581.74674256,8100167.77177453,6780296.21410806,4386644.44247586,2429435.10577055,4240388.90159965
"114",0.13,0.17,151011425.422748,1795956.09175098,7163246.77752096,12338963.4647783,14287212.0924459,14881136.3668008,12101352.0388927,11468819.9199559,11200905.5513436,10699028.0689481,10077253.6128945,9927218.95541492,9221361.12968188,8105563.83410216,6784047.54104854,4350367.86896007,2407277.52939457,4201714.57881382
"115",0.14,0.17,150087373.65491,1793224.34123711,7148847.8104028,12232887.3017394,14179242.6722627,14770186.2117759,11995979.0737641,11456161.9238689,11189266.7073892,10687021.9740063,10063937.7361645,9915541.33422876,9115143.05162281,8005221.62725279,6700444.31655775,4301240.04536364,2379607.983858,4153419.54341551
"116",0.15,0.17,151120080.466119,1797807.68775849,7162346.08394719,12286568.1139595,14219076.7920877,14817148.9490104,12078235.3116459,11548348.090281,11276872.25789,10769052.8607261,10140542.5350225,9995010.50545524,9242967.36234497,8126649.83847698,6802212.44414803,4312519.53764967,2383867.64526922,4160854.45044598
"117",0.16,0.17,149198522.643782,1780835.45891902,7090474.80950161,12216767.1585427,14171039.7106503,14768604.7283374,11986792.5084176,11330438.3947886,11065761.4748767,10569645.705366,9956372.6728956,9805981.66704515,9146123.78960953,8033200.39470281,6716327.45947225,4194871.41765056,2318509.09629282,4046776.19671301
"118",0.17,0.17,151203954.603013,1801056.83752844,7168016.64513411,12259911.2950358,14194426.9781257,14794005.2085627,12060347.1576485,11531807.9662953,11260114.9703854,10753333.9777516,10126607.8143725,9983844.38662186,9270582.64522127,8157223.26421852,6829836.97538511,4371064.46597239,2419218.10018114,4222555.91457235
"119",0.18,0.17,149708055.754511,1780651.50159714,7081502.29366564,12127781.4966787,14075273.0539186,14679111.3685188,11921591.8378833,11427078.8952713,11159789.2551618,10659353.1450793,10038436.1919562,9893536.01111193,9116910.61608968,8013374.62287483,6710858.39610034,4374015.89803671,2421774.04809699,4227017.12246999
"120",0.19,0.17,149382925.20135,1772140.65163164,7043644.16387937,12128865.806727,14078732.539475,14678388.6917739,11917751.8303344,11348791.5928382,11083964.1407429,10588947.3416741,9974153.20119002,9826729.42569905,9093021.73349562,7992689.63745395,6695537.13989642,4425877.19796303,2452697.86742159,4280992.2391541
"121",0.2,0.17,148630757.155736,1774928.69166397,7049763.69844013,12139461.8676981,14097234.4812891,14701183.6711174,11924135.7068974,11255683.7056209,10993837.6121422,10503029.894276,9894493.89521954,9743274.04764916,9048260.5301714,7952314.42285444,6657277.11747976,4320343.40871936,2395090.80441035,4180443.60008654
"122",0.21,0.17,147649361.263466,1756929.8294828,6973977.59667995,12029630.9667407,13986852.6817668,14594015.522178,11823818.0655106,11264992.1804842,11003533.2691161,10510178.2642875,9898261.63047549,9746200.18705316,9006324.86366349,7904206.40631222,6610411.95257224,4189515.18393756,2313128.27344184,4037384.3897635
"123",0.22,0.17,150196267.829983,1789833.69122089,7100887.22073744,12113471.2610777,14051387.9924214,14665841.2978115,11938371.8839821,11472062.4625368,11203116.4925431,10698252.3014451,10073557.8441014,9929575.62140143,9243738.63018699,8135436.9112796,6812062.29482496,4354714.09975646,2409086.25545705,4204871.56919872
"124",0.23,0.17,145579910.785314,1736751.97733699,6884919.1431449,11937037.9373556,13912297.468546,14518006.5464712,11714045.831736,11054624.173165,10800136.3846039,10319413.9099188,9721766.33900731,9564675.07181629,8792278.99104185,7701958.18736695,6439713.26873736,4162672.42329118,2301873.344086,4017739.78768909
"125",0.24,0.17,147137119.196194,1741118.68145169,6896917.02120249,11983778.6934744,13948295.1989527,14565644.5130702,11793312.1274239,11196691.5313647,10935758.4685869,10447879.9473875,9841984.27356745,9690723.98708307,8936492.56497947,7839796.11350242,6559274.72869994,4272546.19633098,2362808.2434136,4124096.90570281
"126",0.25,0.17,147577939.762947,1752090.95816658,6937176.04664468,11954056.7403262,13901025.8468922,14519199.8847027,11785366.8027436,11305114.671497,11040613.7764972,10544340.5477775,9929269.71352941,9782450.25286881,9017812.56282846,7920648.35022633,6626748.89014288,4198826.73245949,2317748.80978312,4045449.17586078
"127",0.26,0.17,148773977.066209,1767033.52226465,6991871.41276805,12092406.2765502,14044626.1945822,14670075.8877411,11929660.6834427,11356773.259809,11089315.7605651,10591878.1564599,9975929.96531528,9828460.47650708,9063105.73494252,7959139.18934237,6659687.24987168,4270375.12720084,2361618.26963582,4122019.8992104
"128",0.27,0.17,147164952.546074,1746757.23280732,6909785.0708613,11984999.6314992,13948813.7823096,14562558.6964812,11797029.8230169,11170978.2482135,10912201.6648858,10425896.7696675,9821239.67139639,9666721.37137264,8933574.52709496,7841929.23380975,6564369.73884141,4316871.17206598,2389879.04010227,4171346.87164863
"129",0.28,0.17,147290471.340127,1759080.20342904,6952619.72312194,12030826.4365996,13997736.2849297,14622433.8995222,11850548.4724297,11232375.2167074,10970664.8633079,10480723.81247,9872014.05438272,9718142.08668882,8873647.95618326,7774741.58897474,6503133.92704126,4229566.02736759,2339245.97847312,4082970.80849746
"130",0.29,0.17,145521920.478582,1725397.25970305,6814051.16447902,11834390.9909959,13798131.8225088,14423402.3571022,11668530.9912123,11126320.6559573,10866925.8607777,10380031.3300381,9776406.58656644,9625663.03099348,8879008.03072591,7785989.183005,6508511.6031689,4100468.25331883,2261470.89557787,3947220.46245119
"131",0.3,0.17,147110529.442914,1748708.79157675,6903864.44608828,11901162.9810169,13853846.1477685,14480384.2213132,11753817.6275044,11259123.4779775,10994561.1840598,10500351.6373045,9888627.43849878,9743272.9235366,9003879.17157029,7905123.40215125,6611926.4567504,4196884.05385005,2318403.53472439,4046591.94722191
"132",0.31,0.17,147517943.2233,1755263.47564622,6926388.69702888,11990146.2505871,13943809.8679467,14573105.4505082,11838597.6932776,11224738.9474812,10962045.6758019,10471471.9005937,9863237.06868273,9712621.75621056,8980698.77788684,7883228.86642736,6596463.71421387,4284877.44875446,2371674.81566771,4139572.81658495
"133",0.32,0.17,147518027.478052,1749087.91553675,6898008.92862932,11968808.5832264,13928199.3732033,14558380.9693486,11817342.0480199,11213967.0332039,10951526.8524253,10462108.691373,9855030.55937885,9705074.9598948,8999998.66422566,7905971.83237686,6617955.27206194,4320064.44991292,2391800.57834032,4174700.76689434
"134",0.33,0.17,144512575.635833,1714238.49014993,6755089.09435262,11774073.1295153,13739427.0752103,14365498.5328642,11617252.4205949,11021157.927184,10764131.4769236,10283603.8860623,9687348.70926104,9535592.1196593,8773425.22540367,7689698.94926174,6428739.57690636,4117776.85811601,2274886.24863562,3970635.91573171
"135",0.34,0.17,145477719.853454,1715271.36067788,6754348.9994483,11835074.3607903,13806877.722633,14439440.9399336,11687178.9259276,11162168.2994839,10901058.2163597,10414028.5883709,9808365.93891777,9655652.44809206,8773006.18082542,7685839.6161653,6427652.25692741,4140237.17455973,2284355.34275939,3987163.4815818
"136",0.35,0.17,145161843.442999,1712701.28434069,6738833.23026967,11765474.3012778,13738421.0968108,14378923.7650179,11628126.5940292,11118958.6775061,10860019.1128954,10374156.6557453,9770437.37634098,9617026.40147495,8816826.38058243,7725855.76859458,6460518.82042816,4156389.07903452,2294428.86647319,4004746.03217702
"137",0.36,0.17,147550263.06339,1760682.77011062,6926792.80352901,11969336.4200835,13923359.4114513,14563265.7268631,11847873.9030655,11267836.9278058,11002503.7235282,10508498.7621058,9897037.5949352,9748557.24528347,8993675.59692273,7897833.30244093,6608193.42710043,4223737.89774268,2335188.59266055,4075888.95776074
"138",0.37,0.17,140533873.233151,1672045.06979125,6571410.05803639,11580989.0381211,13591934.7817764,14218510.5900494,11391517.3673099,10554891.5621332,10313196.5159758,9858343.45296727,9293981.87234469,9131927.46444082,8568947.90022464,7497734.72486958,6259175.65582233,3983797.4074909,2202018.62114649,3843451.15065031
"139",0.38,0.17,144308968.611892,1715258.47144191,6737887.71075825,11753358.6383355,13723883.720249,14358042.8425773,11614570.1239585,10998339.4671256,10742848.8953912,10263465.7370915,9668097.20726766,9512958.93825372,8753067.681437,7665279.6896684,6406852.10690514,4131416.48435754,2281485.8651085,3982155.03196554
"140",0.39,0.17,138797745.884337,1640915.51581427,6437964.47952846,11297859.4186291,13305445.4656171,13939577.3388608,11129631.9430564,10564609.5665933,10326024.2569756,9870191.4780641,9299907.2962208,9136891.62599243,8330247.94863667,7273791.93664837,6078055.17107023,4040893.19804429,2231256.19219822,3894483.05238638
"141",0.4,0.17,142939187.956901,1700265.6868855,6665141.2867342,11658333.0315259,13648888.0190559,14307472.4351708,11532626.8519021,10884797.3649257,10632238.1924408,10158961.3404871,9571208.59855142,9413389.78580724,8643039.91154344,7560747.88649988,6317050.02100632,4071685.8783023,2248595.02764633,3924746.63841545
