"","relative_coverage","vaccine_efficacy","total_mortality","age0","age1","age5","age10","age15","age20","age25","age30","age35","age40","age45","age50","age55","age60","age65","age70","age75"
"90",0.89,0.1,65086.53992719,59.5010297917679,229.809144066875,255.262712434211,298.606987688008,2341.58504652541,5293.2294903753,5073.19787443949,4955.24467810297,4732.37721821621,4456.53172506912,4386.43080830695,4963.19135889268,4338.2286681919,3623.23559420405,7987.53571878675,4404.63178997083,7687.94008212751
"91",0.9,0.1,55045.8534710896,55.8969235733105,215.228947479683,218.180486769041,256.4382134553,1880.02725342476,4323.67492206465,4022.97139340833,3929.9695007151,3757.72198302943,3542.21156366313,3479.75946074046,4723.69604674566,4118.56486321726,3439.7868912983,6780.40214231768,3752.18230033446,6549.14057885308
"92",0.91,0.1,59996.3241347348,51.6420081789163,198.339363746154,223.174468536233,262.142169620162,2080.18752362351,4835.10064461812,4462.6098932703,4355.82153205881,4163.16817092773,3925.22682502387,3860.20113040075,5058.75566973329,4410.00526574067,3673.62707042702,7333.34734725623,4044.17835510036,7058.79669647268
"93",0.92,0.1,60292.8667238981,55.506258780486,213.001218310366,229.565172653156,269.28155616066,2018.15792464875,4654.16420473035,4507.70293218434,4402.25738010306,4204.51902406929,3958.78357203512,3897.95245283866,5075.89050417196,4445.70581985408,3719.009145877,7418.75219266614,4087.7571450112,7134.86021980349
"94",0.93,0.1,60332.2775392829,52.8199300540425,202.535346496636,194.923639877532,228.975981272729,2130.10236431496,4992.79619711641,4937.5754167724,4825.19033223318,4608.14298814982,4336.49582283264,4265.88995808167,4218.34790584966,3680.54693877564,3076.27347899346,7389.60664575675,4076.6249053442,7115.42968736118
"95",0.94,0.1,60963.918140054,57.9080470101454,221.990269762897,220.7434505001,258.591096685624,1984.70799267965,4606.97443260677,4470.90713638952,4367.53100588543,4172.99761321206,3929.28070898088,3866.22933915969,4969.26711155939,4351.81651810185,3640.49188946584,7901.94476932937,4349.98258936573,7592.5541693591
"96",0.95,0.1,56328.4665178017,47.9052315988357,183.012821445535,214.968506687039,251.711898628642,2022.41911528737,4674.65703533579,4393.04700804668,4290.4038920447,4099.70430862391,3863.28699079827,3797.68559157524,4669.94998885858,4070.86198793787,3392.59468499237,6523.28085291184,3581.59059524025,6251.38600778874
"97",0.96,0.1,52774.3875147021,43.2981356707343,164.682121873572,185.542047120467,220.052232686258,1881.7777082771,4374.51166609738,4069.71924300669,3977.5723520997,3802.68940754047,3585.02036564963,3515.85996688336,4492.69176462545,3914.40747690093,3264.35370468776,6077.58228270025,3352.71883005647,5851.90820882586
"98",0.97,0.1,62118.7761555872,46.8628294294816,178.197290847255,202.339006337894,236.905756107294,2117.59189576928,5111.78784283075,4686.76828399658,4577.033848384,4375.30263943134,4125.27455981229,4055.04424457874,4966.82161331936,4353.13969143737,3640.34425760006,7704.93404145739,4276.36604468632,7464.06230956177
"99",0.98,0.1,54634.0204309695,47.628341840636,180.479660126688,218.405211564794,256.276968569233,1879.56787525539,4328.69806302404,4050.10482749328,3953.44496081933,3778.77002776204,3561.74784833992,3506.77827245148,4713.80584492917,4119.9927220524,3445.33871877689,6586.38378234298,3644.83064545812,6361.76666016307
"100",0.99,0.1,55559.0877955414,48.5559849149687,183.862547156103,203.63551947746,239.505415890607,2116.85597741882,4972.74337814987,4687.62239430448,4577.60474936878,4373.80228358747,4120.70560918219,4050.19862490896,4406.41192802982,3853.13001697976,3215.52907989834,5788.29311245987,3176.42683458623,5544.20433922762
"101",0,0.11,118494.798280271,198.98957491741,799.782988789305,536.306603133939,620.640827541947,3847.23286927123,6971.56830877524,6698.65662805058,6550.40757107776,6257.73927890636,5890.70559591461,5791.88131430149,9523.81880174126,8346.6395441445,6991.64152264599,19628.608329023,10869.068951925,18971.1095701115
"102",0.01,0.11,121661.966608073,218.837451761554,879.421497380988,538.558805045517,616.400295666035,3840.88066927599,7178.70605300019,6947.66741482696,6779.1282808037,6469.02036151154,6088.88276839294,6020.62850524392,9431.98055609759,8332.46630720921,6981.66564410457,20380.1220281515,11276.0815961645,19681.5183734367
"103",0.02,0.11,117570.580926667,184.111810795536,739.775463811116,514.880601024442,590.592028150142,4180.44002541317,7814.82176472145,7487.59086880191,7312.60321327599,6982.17189287385,6574.29988978697,6483.84134401021,10143.5422549082,8962.96873280972,7507.49551845225,16723.4125734051,9240.12237237052,16127.9105720566
"104",0.03,0.11,110771.503487789,191.167786187312,767.975957775431,500.128165192141,580.560627647302,3711.08706351212,6812.84992287877,6416.70351211798,6268.26863706158,5987.85875259158,5641.82830873058,5558.58888879536,9072.50843098275,7998.58843285556,6698.84354316681,17669.8844611976,9796.1855406515,17098.4754564444
"105",0.04,0.11,124486.066875819,193.986597344531,779.191029731223,476.641035454732,550.357293687322,3716.59326265283,6945.75603304193,6738.04512668026,6577.25522827096,6281.29351645053,5914.24743706059,5840.60783576563,10033.0879492384,8818.99730567162,7393.0410004651,21524.0384429702,11911.8046305017,20791.1231508311
"106",0.05,0.11,114613.998269197,172.18748370439,691.47827129957,588.161772203834,678.56294579467,3807.86208759396,6955.57972440566,6666.62688213277,6509.33057471664,6216.49368790093,5854.656419035,5777.45327865027,9732.7963774503,8597.94921870923,7210.64204104788,17896.309167818,9928.4957447816,17329.4125919522
"107",0.06,0.11,115789.4772608,183.070479584762,735.101117145631,510.723598704946,589.325437350478,3747.50505044064,6959.39093450041,6719.71378678428,6564.29751234946,6270.08177181824,5902.15494170138,5815.2911725032,9079.76764558317,7957.39985673821,6670.73848408276,19110.6581975844,10553.6634287231,18420.5938452046
"108",0.07,0.11,109945.729142125,175.133279249457,703.093756843854,485.673464084635,560.471788414726,3802.78246415507,7084.41338362843,6687.72575389802,6531.172389738,6241.09003917782,5879.41278869329,5790.44827173815,8351.29737871466,7339.99190196064,6148.62443772787,17488.7548694565,9716.40982640337,16959.2333482403
"109",0.08,0.11,108003.283536754,197.363272022087,792.168323084074,516.263506898116,597.50131393299,3643.15817441564,6740.6095355105,6226.67722576129,6082.67476853638,5811.79433533887,5477.71376171503,5393.22162955512,9256.21862341054,8161.93290194516,6833.12414466231,16742.4519693198,9299.26700140928,16231.1430492363
"110",0.09,0.11,115651.308676571,179.928415419824,722.052530400062,480.584752249916,559.602510252877,3814.59865935122,7128.46864558461,6860.3406891584,6699.80663521687,6399.28974599145,6026.4875621248,5943.35680656945,8531.91841549208,7488.75890140411,6260.85357918619,19231.1393188383,10681.0989296571,18643.0225796735
"111",0.1,0.11,109834.811931544,196.950574253963,790.239065342003,492.651614350555,568.127216168712,3741.0907542479,6988.16129207259,6474.15130766557,6322.21953415313,6041.1297195219,5694.39157697557,5608.6574539345,8769.31737637062,7745.44392687463,6489.92381263113,17367.6509005175,9668.71686996528,16875.9889364986
"112",0.11,0.11,121659.650781607,177.221891268872,710.939539514431,536.535444513513,618.530728593194,4062.27649473163,7607.88256135743,7117.55796917692,6950.94140230001,6640.86899949667,6256.43857357073,6162.72718275288,9072.13180911518,7975.11644255796,6685.57463337841,20245.5396890921,11233.0162262481,19606.3511939393
"113",0.12,0.11,117117.766508645,187.999695416384,754.115830474058,520.299191300729,598.78990025863,4086.54652071501,7814.50681887504,7500.11604026739,7318.12653787821,6985.82783258421,6576.45024326776,6498.03024113356,8722.58175527648,7676.44764455872,6430.40866331007,17989.7766168242,10001.2839922734,17456.4589842316
"114",0.13,0.11,115348.712176009,175.603432186897,704.259181929329,495.45119863214,572.729127915865,3772.53014007146,7139.07732517633,6839.72830182136,6678.56526004087,6376.92983683218,6003.72369649212,5920.4584819509,8224.45604076275,7228.74730302764,6049.22359621404,19489.6094644577,10809.8581163679,18867.7616721293
"115",0.14,0.11,112986.9226744,172.859668771581,693.135538423043,444.626424512146,513.036728918157,3719.65048834096,7135.08795697605,6908.90755286768,6742.84661737043,6436.19455293633,6059.15950471878,5985.00471237955,8738.86937441303,7698.34344064979,6441.26799196593,18017.8758672656,9936.5629993274,17343.4932545635
"116",0.15,0.11,109669.717647699,166.060037974272,665.702146623917,496.178399183443,572.610410490856,3609.44116510127,6823.50959584269,6569.20282031496,6414.50209811146,6126.14848199601,5767.03889874928,5687.18033868253,8481.63988139272,7438.20157392591,6231.58819032664,17687.851783746,9810.09985683051,17122.7619684069
"117",0.16,0.11,98497.4970847295,172.728017602528,692.179409995726,457.990745350565,531.895633655698,3436.78388330042,6452.75039011043,6115.9971577555,5974.77816041826,5708.83349948042,5376.6594872213,5293.12334670224,8165.41655797475,7152.18558526251,5984.22669588753,14686.4267140699,8120.98241989123,14174.5393800505
"118",0.17,0.11,111257.675418717,170.535368200116,683.331803070367,502.221177644772,579.389964486118,3824.4156490276,7276.43786038422,6941.16340601467,6773.78141302344,6467.97341670738,6091.93612642057,6013.5737824763,8584.20801474959,7581.793716547,6354.13516537737,17212.2222936603,9543.36287793008,16657.1933829967
"119",0.18,0.11,115837.636051794,178.101483266056,713.463625422544,502.459999772636,575.506370066744,3996.11356353116,7689.94514343246,7300.18214458152,7124.34872557046,6801.28743311935,6404.50271046186,6319.97170721184,9069.48300787451,7991.70467521133,6695.52915217025,17640.5876602438,9774.25364807704,17060.1950017802
"120",0.19,0.11,107028.512235526,183.450667738189,734.952602363438,510.171454225653,586.176891194684,3619.84921767252,6897.32234652787,6589.43347645349,6433.24187841277,6145.16004573564,5787.68887626592,5710.32893360546,9335.41683180422,8235.37225000277,6914.70155457284,15593.8695875893,8651.26653627377,15100.1090850873
"121",0.2,0.11,108682.874625725,174.942592223919,700.7181768928,511.338695722343,588.187239096593,3651.36301419096,6954.51005363117,6712.75699503365,6555.27572586138,6259.25562392793,5891.94222198721,5810.38362969336,8849.72769865495,7806.94951851822,6545.85287280043,16504.269921682,9166.31493057677,15999.0857152318
"122",0.21,0.11,97432.0323942777,146.94171680894,588.226462278459,465.824964420032,538.694432770694,3229.20770664855,6084.90976152122,5765.81306725421,5629.50808771991,5377.13364531017,5065.17472230113,4991.68855060082,8531.31381702123,7502.33589260463,6273.40478437366,14802.6057290134,8173.33407122042,14265.9149824103
"123",0.22,0.11,102803.458172181,149.776211468878,599.415563884955,438.425049062287,509.514925781628,3416.43645322991,6504.36734244272,6290.51462216763,6145.6961871769,5866.4958161414,5521.90146971667,5440.82828160747,8678.79087320602,7643.9096719071,6390.42514191067,15581.8477329535,8605.27633941899,15019.8364901043
"124",0.23,0.11,113171.300016035,161.460397808456,646.031201151768,468.995032239128,539.335552421892,3664.12856783729,7066.3107131956,6700.32359767591,6539.96165799372,6245.73645864918,5882.50020299598,5804.91767360835,8912.94434169678,7869.31239137623,6600.85042543893,18270.5468964665,10125.2000617088,17672.7448437708
"125",0.24,0.11,102423.928229272,158.132958466606,632.848015035102,464.374519490236,536.611931065088,3620.9504881901,6960.4625069846,6639.83593994976,6484.01579767267,6191.85004493338,5829.64772137434,5741.16757091181,8214.35692191245,7199.81969769769,6017.54560822155,14987.6920591339,8284.56191561717,14460.054532615
"126",0.25,0.11,102908.600779321,154.096924080164,616.256601682752,433.121135189934,500.036666335538,3639.60512821706,7073.7508351683,6839.47149474558,6676.73887258806,6374.89852363926,6000.90550618871,5921.46191994401,7934.85844934175,6974.46993868211,5845.07818113156,15056.1225127238,8329.40436688994,14538.323722772
"127",0.26,0.11,102237.848535632,163.276604289727,652.796846541604,469.607617554497,546.752101335237,3497.43822616262,6572.87503763387,6220.04052793617,6080.91616933986,5811.59692617856,5475.15940695017,5383.63197295108,8037.54646076849,7074.56783050396,5924.08480865605,15995.5553631517,8862.75580472875,15469.2468309499
"128",0.27,0.11,105433.539863945,154.569872116079,617.918226224352,444.197094993778,514.488060548911,3379.65898617894,6529.04513780555,6297.99180485854,6152.11538337717,5873.98860904023,5529.49336235634,5449.93141402199,8149.97784557357,7175.24633888895,6017.42466546958,17142.7617157337,9472.03510696831,16532.6962397893
"129",0.28,0.11,106152.467440336,149.81607812813,598.924338290365,470.031116335718,542.133226311673,3334.32740538559,6455.85393228352,6069.35394850042,5922.94353151828,5656.40238131961,5329.67569500349,5261.53569368043,8553.30230154588,7578.55228149217,6354.76575760265,17365.2710521591,9655.92206952009,16853.6566312592
"130",0.29,0.11,98040.7105506507,152.349424104891,608.347638079543,443.186325070951,515.19390612781,3143.92716448948,6001.14143661232,5810.05321464207,5676.19748394781,5419.21972093081,5099.8395235006,5023.29014389313,7832.64195771512,6865.49654194077,5740.84775446312,15776.1135347271,8717.37276497684,15215.4920154283
"131",0.3,0.11,94552.847658134,140.475105342995,561.085464611258,416.662364789136,484.333176166322,3196.55918169859,6137.04275779095,5755.1317768319,5620.08960622781,5368.00808881138,5058.30053480969,4982.68291364436,7449.54390093336,6555.74978361155,5474.81616419445,14847.1973310341,8197.34516310761,14307.8243445285
"132",0.31,0.11,97445.4220979052,151.824074296837,606.315710802814,466.866341893775,541.746989711467,3390.08299206782,6493.27742469802,6174.70137113566,6029.97516026915,5759.30547458162,5424.66539833908,5345.1192967429,7762.14684053916,6805.43558607864,5691.91359976335,14648.3690091776,8069.31644239402,14084.3603854133
"133",0.32,0.11,89179.049456018,148.592240820497,593.199912704853,433.402751164977,503.071853697821,3041.12523171738,5792.06848234226,5387.15366108806,5260.5932572513,5026.06572066476,4736.2390148033,4662.17677101817,7168.90760300135,6250.02080770702,5213.40428781142,13869.5587488878,7683.14347270102,13410.325638636
"134",0.33,0.11,96264.9415206723,136.010236271215,542.77440738433,421.56955772345,488.192616089694,3222.67260749785,6306.60720389385,5981.44018622105,5840.30746533062,5575.5379985235,5251.15859262376,5177.12522228157,8263.64400799088,7287.86809767515,6099.80013474904,14198.4836837937,7820.92937884796,13650.8201237747
"135",0.34,0.11,93738.1936766757,139.001548437553,554.641248984225,413.491334853992,480.217425928414,3235.64463161629,6335.75404036132,5989.27144842867,5846.69919967138,5583.62926560081,5259.63914395801,5186.92903767904,8258.6301233896,7280.5128849842,6103.72614759872,13111.7390099974,7269.80003683846,12688.8671483476
"136",0.35,0.11,97120.8897276021,133.635566058476,533.04272622549,444.142383514103,513.499389017932,3241.04620667951,6284.19322701546,5994.75589259993,5852.38823090206,5588.96492358102,5264.75175006066,5192.04542482902,7941.3925570303,7002.50776125829,5865.37051291819,14791.0553020185,8187.48445015604,14290.6134237371
"137",0.36,0.11,91650.6917241607,142.015829213227,566.573893446205,419.966737794364,489.227583512869,3151.57346592933,6155.46094298738,5902.21919480211,5764.89188433487,5504.76243885393,5183.06281670464,5105.75781715428,7308.4817542014,6421.98433334778,5366.50609491055,13569.2481923405,7503.02164627394,13095.9370983533
"138",0.37,0.11,91382.233710189,133.274318706989,531.241742647393,396.35424738653,462.383331673043,3120.27050883594,6126.61589762222,5773.95353842796,5640.19476576884,5388.15976751597,5075.53417629335,4995.44925265321,7400.1617154457,6487.46929411513,5419.5262553408,13662.0127818785,7565.18819957229,13204.4439163052
"139",0.38,0.11,96298.3562032466,134.47015046481,535.923271927889,387.333441202985,452.367307447344,3208.39447999531,6349.61875424325,6189.99630936653,6044.15535933422,5772.57603185954,5434.44401598064,5357.94338935263,7314.00693736828,6404.49806018211,5362.45340717936,14865.2933698513,8189.9554705322,14294.9264469582
"140",0.39,0.11,95198.4336244708,128.812481750706,513.352571358159,409.265186079619,476.561973688379,3231.44555997127,6328.04953914939,5964.79170758227,5826.35506544812,5566.55013592239,5244.66083101301,5160.86048870607,7342.99963977428,6447.42922045467,5390.57668705957,14782.6334813014,8153.24240966723,14230.8466455443
"141",0.4,0.11,96215.6607013351,139.573450904873,555.954047750235,423.338558602929,488.570746187791,3164.8863479413,6369.11356193153,6108.60621166218,5959.85728713407,5690.46658258622,5358.63280425123,5291.72813816805,7070.1900045718,6224.83719468836,5212.11652171357,15122.7367924346,8390.35105239673,14644.7013984096
