"","relative_coverage","vaccine_efficacy","total_infections","age0","age1","age5","age10","age15","age20","age25","age30","age35","age40","age45","age50","age55","age60","age65","age70","age75"
"4765",0.64,0.57,76448442.333758,887967.866281318,2960624.70384072,5748987.20938194,7250935.52115815,8162946.55083593,6401041.06587006,6095139.73435498,5937402.41693778,5669630.28570618,5345033.3636445,5231650.55272385,4696702.70108852,4026854.02860658,3326163.15246295,1896769.55227033,1023738.53787653,1786855.09071764
"4766",0.65,0.57,76440860.0149162,889038.540068585,2916698.18258214,5767969.79758528,7330091.43876503,8353200.56574763,6508605.84296418,6132463.05650712,5970798.09096799,5703901.51674572,5378637.57191414,5258683.50765669,4499845.97541486,3833606.57897444,3164841.57904914,1907852.21328696,1028849.565523,1795775.99116329
"4767",0.66,0.57,71681009.2369112,833429.095904403,2740154.0347695,5637703.85147382,7267763.37799859,8187449.78280489,6223404.57235772,5610912.42599471,5465568.03550389,5231645.44838914,4945578.6464528,4822694.99540138,4100619.26672858,3466648.89155997,2852736.1600526,1730258.23479049,934079.751087051,1630362.66564171
"4768",0.67,0.57,69787535.3699218,791965.108010923,2580353.32786414,5407973.21372618,6994118.76189811,7974225.09130751,6073940.69251529,5520903.37537972,5373490.30403937,5142014.79124551,4860120.17550992,4740183.37821514,4013114.81017645,3389836.55945485,2786618.38584849,1669593.89524737,899345.959751911,1569737.53973096
"4769",0.68,0.57,75362416.1018015,883836.550773434,2912686.27732663,5786134.64868654,7303481.9426451,8176947.88173427,6408101.30166038,6052994.53926052,5899977.66310002,5640158.48583921,5316878.55725908,5191168.52723041,4230433.55388738,3598863.04900254,2980799.84585575,2004840.31241572,1083663.50840558,1891449.45671898
"4770",0.69,0.57,61949348.4339529,695240.366827861,2262819.55043406,4850728.86641986,6298244.79272841,7222899.57132383,5456630.74793549,4827421.13209243,4696470.48269224,4498621.81379047,4257413.97274172,4147973.02830098,3502619.32898966,2953117.48184327,2428644.25389306,1550963.30403163,837590.879709781,1461948.86019816
"4771",0.7,0.57,66331562.7488969,773379.844902588,2524739.18415256,5214931.9962931,6726734.89820189,7514111.0102493,5733286.98476214,5219019.84164854,5088325.87137264,4871129.22367739,4601960.6562222,4480390.53766778,3732030.7812713,3152674.40185143,2597437.60074869,1651421.45475878,892390.731050635,1557597.73006595
"4772",0.71,0.57,62424555.6508342,717196.210858959,2320267.20201634,4855379.31284599,6272799.98403335,7063711.97336773,5409128.04550082,4950826.64986441,4823035.124925,4615692.80220068,4359954.05305356,4248827.92284035,3533049.43855819,2984700.50774087,2457763.81005863,1537020.43005445,828726.101767446,1446476.08114737
"4773",0.72,0.57,57312616.2108973,653484.418461842,2088732.83231599,4279259.89992361,5537556.10714236,6395655.19424938,4923047.88695955,4678723.39231171,4554404.89524837,4352125.23724977,4103745.78124153,4002739.25861972,3255741.38058521,2747572.28063706,2263960.40782984,1405727.31993149,754033.664821021,1316106.25336882
"4774",0.73,0.57,63329517.7505259,731745.751091904,2353961.39435589,4859438.93354791,6270653.2728775,7095953.52728642,5456927.91605516,5060174.27700756,4928770.13060349,4712877.90562917,4448851.04892584,4336027.58599452,3672504.67462205,3101271.49687295,2550463.18154138,1515207.71820316,813969.446507706,1420719.48940327
"4775",0.74,0.57,63795040.6502542,754346.344095177,2405682.3210745,4860245.89609824,6219073.04725567,7110442.13726625,5540673.19146706,5075001.55324833,4937422.93422566,4717399.17497329,4452815.92540186,4347757.10676697,3778112.48494104,3204721.1405259,2636537.08542863,1514848.80836423,815889.939269586,1424071.5598518
"4776",0.75,0.57,57702155.7454587,654772.025598493,2082072.97474435,4487916.70794748,5862062.79111982,6660218.68008906,5055541.52277928,4532780.69602454,4410729.36838915,4223914.07328697,3995820.2017595,3895103.10274466,3272866.34810955,2761220.36953918,2272196.026964,1424104.4345355,768857.069975281,1341979.35185185
"4777",0.76,0.57,49780254.3138526,570081.982883267,1782837.20798823,3790735.76695533,4981954.47177409,5800034.94561518,4396589.1533029,3970491.97050281,3861597.68054381,3695153.98048436,3492878.66980094,3399623.95851004,2794508.9628249,2347322.75140212,1927896.99229686,1198612.29015456,644685.673178066,1125247.85563511
"4778",0.77,0.57,58181049.6358759,672213.954243298,2105562.79184097,4384895.05132658,5648570.3939108,6538498.02017807,5091461.65730464,4672845.93912632,4543752.99463718,4344414.60075715,4100617.38578146,4001900.40340529,3247544.04424434,2737657.13041101,2257939.42831305,1546377.57053219,832949.892011855,1453848.37785166
"4779",0.78,0.57,62637997.3375397,730546.77417184,2307260.44042375,4583481.58061456,5866222.41460678,6758582.35415302,5308364.41159871,5098227.7059846,4961820.14267328,4736466.37055171,4462760.41020923,4361357.72025557,3725712.59480029,3171483.87174547,2617133.34239006,1595093.88471954,857239.435520927,1496243.8831204
"4780",0.79,0.57,50981754.7638626,584658.0459846,1786936.83703588,3720825.64436207,4859597.03600336,5778751.13586606,4469234.67854064,4139507.30148673,4020273.30076587,3839206.62134561,3623028.32134433,3535923.56798658,3000373.07503472,2534971.42576679,2082680.49215061,1217246.75240913,651463.137081155,1137077.39069841
"4781",0.8,0.57,55338300.4058785,633109.476331618,1954988.91967144,4079987.22733507,5268119.69359779,6167534.0116124,4836282.94336881,4494389.92669758,4366766.0319132,4170386.5231309,3934414.8371891,3844115.84464054,3246085.40768415,2751627.00992664,2265153.85602673,1344937.27922502,721347.06930636,1259054.34822118
"4782",0.81,0.57,45506241.8468834,523435.491368213,1609178.19969599,3406260.27906511,4474725.30683538,5257950.30898161,4018492.19979389,3625039.00029185,3521275.27540465,3366865.27630013,3182845.42366987,3104232.27012704,2664088.41085975,2244505.88849464,1841231.39592021,1077928.96846293,578486.242750938,1009701.90886124
"4783",0.82,0.57,52122683.9837845,609804.311396879,1864994.01408082,3822949.39150224,4972908.37229354,5795058.8578755,4521562.61234084,4280354.57583033,4163289.67120282,3974341.99985106,3745305.4744368,3652882.6250628,3026399.91366921,2557709.49269623,2104135.16338449,1228204.49907931,656650.857201398,1146132.15188024
"4784",0.83,0.57,50627959.5118987,593572.730790642,1820750.59239189,3773911.06492658,4885029.84207111,5682367.61130071,4433084.40354788,4174108.40702684,4059074.64306436,3876826.18376515,3654020.91796252,3562480.46394964,2792044.56399621,2343202.69192435,1929110.30050948,1233296.70289429,661129.360830247,1153949.03094682
"4785",0.84,0.57,47659393.0244366,549803.859130687,1668223.33919787,3546596.95930765,4670540.91868867,5492908.44235568,4214388.04862917,3884502.99841733,3773442.00032705,3605095.64381848,3403481.80658703,3318508.08338501,2726619.26718497,2286363.62088073,1873903.514644,1071628.83535703,573094.552614069,1000291.13391113
"4786",0.85,0.57,40678941.2187144,467192.62633671,1422676.04714912,2928020.0028597,3816175.23566175,4508580.36603692,3519520.02579471,3354325.381697,3259063.64943952,3109643.53379755,2930528.80374086,2862184.38386482,2416303.23771198,2047092.10569012,1684590.25087255,953667.910388446,509713.394990212,889664.262682452
"4787",0.86,0.57,52454633.9860036,609622.012585843,1820116.50710474,3801480.75057489,4957766.98733625,5855533.47367888,4582240.73021533,4335773.40898372,4213134.30207909,4022707.7456726,3790773.36540697,3697122.0242692,2936319.57160044,2466532.69797676,2031993.2102152,1349381.7319245,722707.169414402,1261428.29696481
"4788",0.87,0.57,48634299.5177226,567411.993654776,1731832.84962923,3649777.27781974,4761802.81949989,5446207.01121189,4223105.56225992,3936347.00612837,3831419.52920125,3661589.35671327,3454082.18613701,3362948.15793546,2803089.25240724,2363777.85114249,1944321.82936545,1172730.74370091,627902.301896036,1095953.78901963
"4789",0.88,0.57,41320212.5975098,477744.32717407,1435531.60844546,3064347.10647188,4049536.8417072,4694400.40043737,3609503.13636385,3404517.27540136,3312326.01255592,3164693.32709478,2984584.692421,2902835.01437208,2337549.45857217,1957266.84586968,1605105.18887301,941574.574105274,502180.538651984,876516.248992672
"4790",0.89,0.57,35151559.4775427,406637.441450284,1208423.39199567,2516068.69869238,3315060.0961229,3933050.41286747,3053957.36783408,2896064.58937536,2813274.50499111,2685877.56541453,2532290.99997782,2471155.03061134,2029692.3364911,1712497.35430529,1410029.17695785,877414.607211503,469897.384296488,820168.518947493
"4791",0.9,0.57,34800185.8066328,404601.335989036,1199319.82634605,2608103.15061562,3452516.02094299,4050662.08239365,3124284.97358496,2806164.49694409,2724507.98172234,2604563.2176688,2461178.36069177,2396303.92556227,1976685.57935258,1654421.88363868,1354625.36272661,802229.005599283,429813.456341617,750205.146512458
"4792",0.91,0.57,41166612.1927993,465425.655854655,1364048.92066232,2878720.20584103,3759904.51022073,4538108.10990764,3591005.81110168,3461013.73373442,3357753.86080209,3202037.31320412,3015884.1927257,2948312.07710945,2408826.04655979,2033888.61205996,1674198.7011654,1002815.96220361,533495.101536836,931173.378109866
"4793",0.92,0.57,39723531.6095914,473357.172703378,1445894.13703014,3048917.16123539,3978619.34599221,4493764.17504296,3485052.74128967,3193847.87084761,3108453.95750514,2971947.78846976,2805413.86858942,2730963.82731342,2245269.89817306,1887107.27079492,1549927.15042895,932814.432046407,499807.142010721,872373.670118288
"4794",0.93,0.57,34687576.3398944,408476.722556824,1228977.28232272,2661260.99855884,3505216.89762564,3982680.20863824,3069639.2465962,2758711.87926061,2684516.3928144,2567553.35824995,2425676.77272705,2357571.65099604,1999913.69416425,1677736.8895098,1373987.72381412,803790.865696895,430486.268558767,751379.487804061
"4795",0.94,0.57,33738835.9975255,387318.357902986,1140618.2696392,2476985.26967268,3280039.44063678,3871519.11622292,2993572.41552408,2737447.32297029,2657301.90824243,2538457.50327114,2397065.61034073,2335811.53430144,1978296.50113285,1664488.24589802,1364561.82749204,776373.291758736,414865.219125441,724114.163393724
"4796",0.95,0.57,34563644.9329954,402196.899904574,1187507.86668246,2530101.43046641,3320807.63415366,3889164.64905827,3028776.02100021,2815492.37537797,2735333.34261655,2612438.52716319,2464661.67443804,2402119.54763346,2006080.59297569,1690190.46299023,1389218.69247188,846820.188321221,452657.457492683,790077.570248912
"4797",0.96,0.57,36557698.6868186,415325.070190779,1195829.51227861,2645704.52625461,3487077.75589973,4127239.83594885,3246125.252236,3063686.21314889,2973397.60200215,2838289.34534187,2675287.91581507,2608894.35525331,2048688.31227803,1716121.47541723,1409407.24083654,855434.301340027,455737.109591731,795452.862985164
"4798",0.97,0.57,30205930.2734857,349841.510539817,1001839.04047657,2154074.25248945,2850811.86579572,3420731.60723944,2679867.42911542,2552528.95457602,2477166.62940597,2363935.24251943,2227106.83300667,2169757.1599607,1663348.64401523,1390032.00019222,1141916.93027972,717377.416068214,380850.549470967,664744.208334174
"4799",0.98,0.57,33952337.515374,387970.023319708,1121407.2715412,2433850.79572534,3222999.0007804,3843561.24925133,2998189.25094878,2771110.86720753,2688676.55716169,2567360.24448166,2423105.60700964,2363052.90880385,2000526.83753175,1681827.69540802,1380042.77224949,838889.354913187,447933.976592927,781833.102447474
"4800",0.99,0.57,28163660.5318829,316860.770071403,896585.351036596,2021999.78967551,2713898.29132648,3320992.43103838,2558964.34162741,2341321.76765867,2267590.21432771,2166552.48589999,2046217.81287314,1995492.84072461,1532687.72352787,1276799.06945793,1047305.99843257,674558.687699679,359082.748450109,626750.208054841
"4801",0,0.58,155006729.397306,1842449.88122002,7405212.49124559,12717051.7570179,14631138.1101007,15195916.9210974,12439233.5931404,11630315.9250799,11354845.2717618,10846572.4178337,10220061.8831897,10077323.0800242,9615695.95415983,8502309.82333367,7127297.6910748,4516535.04603621,2507727.45509796,4377042.09589178
"4802",0.01,0.58,158050870.814121,1878069.26994784,7531119.00040957,12772944.7616478,14650117.4316386,15235016.4004293,12564429.6316416,12119166.6821731,11828137.4074112,11290753.2132212,10627669.4085138,10494402.8224707,9698559.71125196,8551281.15268691,7168069.04089104,4617485.05138385,2558313.58501145,4465336.24339075
"4803",0.02,0.58,147562452.370979,1779459.02784534,7119508.60419064,12335030.0385082,14308677.3497134,14883012.8904703,12017384.2078339,11081803.396855,10829043.4857006,10347308.047826,9750880.15023625,9584148.57285743,8965879.40466048,7857094.88343306,6558575.57350782,4030050.35956675,2227197.48408922,3887398.8936843
"4804",0.03,0.58,152983214.132137,1824446.58226262,7281382.18954064,12433634.4162475,14356255.7746718,14951257.4490731,12210501.4213682,11658130.676168,11384480.4139045,10873026.8299158,10238468.9439369,10092970.3549256,9281065.4984091,8161368.85582885,6838926.24882538,4519771.82510633,2505089.28185642,4372437.3700961
"4805",0.04,0.58,150706645.292015,1817954.33669623,7237027.98972485,12495350.6540396,14451573.8457073,15061128.2884856,12250100.2423092,11373990.5591933,11109912.1192039,10613708.5324695,9998856.74836391,9836801.73277329,9074952.32984626,7952770.99237083,6648888.83555618,4278036.72354216,2369614.56031213,4135976.80142106
"4806",0.05,0.58,160719909.339529,1928982.08135542,7664269.4206196,12782536.5045815,14641053.0554796,15266576.4257017,12682458.3729732,12303579.3135581,12001255.7604587,11452777.4533625,10780028.6540324,10664409.80281,10061677.53929,8919775.53702474,7491576.49805076,4792332.19277665,2654098.82040103,4632521.90705335
"4807",0.06,0.58,146506601.274998,1748543.54859994,6929667.65349738,12052459.8849291,14028650.2576502,14638172.3982096,11825183.1656037,11118163.8900441,10860306.0237572,10378096.2250168,9778189.02229454,9621868.71296698,8771981.02145427,7681151.26967703,6424188.91670867,4227750.99758601,2339250.16727602,4082978.11972649
"4808",0.07,0.58,142521641.227697,1684041.51663746,6659529.1666991,11787563.8287118,13794192.0523892,14406807.425823,11560751.5429041,10747433.4078007,10496594.5245617,10031305.4481264,9457384.84649649,9303392.28852833,8779487.03146363,7691966.96915645,6415234.94974819,3859934.55381849,2129371.10393197,3716650.57089967
"4809",0.08,0.58,146485574.091762,1748361.11823826,6897448.42221978,12024101.4742451,13991361.6208933,14619621.9416442,11846594.1562385,10988070.1778586,10728946.1460069,10250550.7975719,9662494.36464357,9513778.1557394,9120615.29489406,8022132.00106485,6703755.21126776,4115897.09287874,2277189.70210553,3974656.41425131
"4810",0.09,0.58,145608098.298621,1740488.57953905,6848466.16565854,11965530.5842397,13906339.3730417,14545451.8888933,11829102.2803809,11128710.8385865,10865828.402959,10378682.3066021,9776066.4118264,9622914.74321529,8807384.71337892,7711546.60596874,6440609.59571816,3996882.1825938,2201517.37006619,3842576.25595301
"4811",0.1,0.58,146073582.581179,1744164.28831977,6849603.03693844,11782189.5223567,13725305.0541463,14363024.3981825,11660683.8438405,11247406.8032558,10984566.0429707,10490317.6739027,9876526.83044922,9728193.47573033,8845842.41578761,7761089.47209568,6495473.25552635,4183398.30510982,2307768.62371493,4028029.538852
"4812",0.11,0.58,141709570.751749,1701026.7530209,6657741.68557656,11513868.9421765,13448455.2862799,14117467.7397316,11435041.1392664,10959499.5931605,10701115.5408814,10220196.2189525,9623616.03703698,9475809.93756545,8459368.96290169,7389339.92486901,6171088.96804444,3917252.13433173,2155837.0575504,3762844.83040287
"4813",0.12,0.58,139684336.668638,1668328.37245955,6513180.30300891,11399458.3212854,13380263.2011229,14051035.9986775,11290331.0777243,10552622.6055616,10311236.8973895,9852163.69746806,9283803.94643286,9120828.28480924,8605330.83763438,7534562.22818451,6288744.47359218,3910357.79214611,2157077.93895328,3765010.69218756
"4814",0.13,0.58,145718708.593038,1749393.50844335,6823252.67502396,11916400.3183575,13886331.8363794,14550249.6428841,11812199.6834202,10996063.0003358,10739803.9512146,10263537.0014711,9671450.09144124,9511063.95181381,8749412.58066637,7662456.17895702,6411644.16343927,4355199.91256761,2411378.16970952,4208871.92691354
"4815",0.14,0.58,135687317.796173,1606900.80207602,6242117.32290762,11088542.9197335,13081979.7341162,13745337.2755563,10992748.3392454,10187822.038074,9953777.25091468,9515022.98766919,8972308.71870253,8812757.19238999,8393836.06857395,7343791.87928076,6124776.18408834,3829239.34535326,2111282.10482512,3685077.63266581
"4816",0.15,0.58,134901517.435511,1613902.1837828,6247798.281993,11127683.1253194,13103222.7582866,13790610.4235684,11066980.8327866,10227855.2962534,9990490.48167852,9550483.06727744,9003273.82544221,8841859.64903352,8012975.15593141,6980478.20671746,5823115.0626399,3789857.54688391,2087450.35948754,3643481.1784284
"4817",0.16,0.58,136320064.11932,1585108.58553807,6128826.31861841,10864191.8329139,12816625.3506903,13514739.2182735,10865036.3407816,10459393.8007917,10215897.4784053,9761281.96701179,9195154.79623714,9045058.25238304,8344441.63825161,7310721.36770727,6115526.18158032,4018121.56343859,2214573.94198367,3865365.48471364
"4818",0.17,0.58,137776708.559335,1632318.53103001,6295040.28470482,11223041.1154166,13195452.1000132,13908803.068617,11221029.7493889,10583628.6470475,10330942.4238166,9870152.82674571,9299821.54090785,9149812.37153641,8280432.56584817,7233421.51656965,6036862.53510534,3792289.58204578,2084801.64566724,3638858.05487394
"4819",0.18,0.58,138166551.290977,1641228.72365222,6313673.43029467,11194380.924734,13161357.7165097,13875002.7842823,11210214.1058591,10639337.4469364,10386593.71791,9922384.35212313,9347206.14302296,9195558.63649884,8308214.54163976,7249204.78272211,6050084.39802774,3853872.75103849,2119250.67857848,3698986.15714748
"4820",0.19,0.58,138573641.276135,1663607.99061877,6386726.3274429,11166394.0019035,13119657.9546469,13834799.1678671,11206295.1770276,10684152.0758598,10432127.9280432,9964511.1213504,9384260.99518388,9231637.10156083,8313910.43611656,7262405.45442512,6067319.10505421,3922991.18523583,2160995.96044141,3771849.29335685
"4821",0.2,0.58,132644091.30735,1557625.51774543,5952535.14467073,10428839.5916363,12354688.5299012,13066382.1875104,10503502.7759947,10386266.6250573,10148220.1587244,9691468.35210046,9119531.50797453,8965913.70859981,7978893.89248788,6959342.40216637,5817217.25240946,3874412.88128135,2126904.85445425,3712345.92463541
"4822",0.21,0.58,131780039.716215,1558391.33396268,5937229.45822595,10687989.200952,12675902.19813,13433154.0962824,10752865.6996384,10077129.8772848,9839582.54490704,9404652.95259305,8864806.07141977,8708594.48402183,7900890.70484408,6886147.06294696,5745921.18445461,3706712.32576111,2039785.18674828,3560285.33404178
"4823",0.22,0.58,136634545.421234,1610128.62450759,6124493.4832556,10852648.6932622,12814565.9834941,13581302.2714515,10968563.9612265,10413975.6227663,10165128.7909355,9712054.79284083,9152212.50557934,9008275.23346415,8431121.79961296,7394886.97576365,6184595.51861716,4063459.73155982,2242690.56823654,3914440.86466045
"4824",0.23,0.58,128049206.10047,1503628.74943544,5702631.11804207,10404724.2308006,12406726.7146405,13164194.2392054,10480093.3807294,9805372.34716382,9576135.11674399,9152135.81211869,8627536.35676775,8465902.47573354,7786550.5439804,6775623.94729493,5637968.31176567,3416832.36942221,1873355.35453883,3269795.0320863
"4825",0.24,0.58,119613393.375022,1396666.11204156,5273680.02684943,9502041.59344278,11445239.6915133,12184101.1613455,9596813.74318798,9262163.51322095,9056724.62653878,8655926.98883127,8153214.69576333,7987300.48289161,7221396.55525489,6267399.14460856,5220282.80934159,3352073.16176116,1835189.5222586,3203179.54617081
"4826",0.25,0.58,129592112.196629,1513852.70521825,5715590.64427874,10359274.2841149,12316611.0693319,13075347.361414,10494570.3417616,9767176.59515844,9534878.18724211,9112929.49550303,8593529.90189278,8445009.87040599,8121892.36902026,7127809.44436465,5952438.74182136,3759763.09911528,2076707.58435232,3624730.501633
"4827",0.26,0.58,126989277.418137,1501112.88195551,5646346.51751253,10046587.3021685,11976973.1713019,12739955.8593268,10218739.3682651,9982566.56538869,9749345.75954853,9312642.22748482,8766551.93963371,8613889.84908256,7506185.08117704,6521692.61995226,5442995.30790152,3579479.57954618,1961160.79766287,3423052.5902285
"4828",0.27,0.58,119368565.897959,1399786.15438326,5239566.98526139,9622666.65776356,11610230.1573085,12388691.4576935,9755295.07625085,9136543.00955271,8926244.84908859,8535049.52322488,8048127.85888754,7886514.30348599,7196929.5204822,6249207.53354564,5200792.51598218,3262329.98797488,1788647.03874284,3121943.26833071
"4829",0.28,0.58,123881340.149978,1454748.26885776,5437583.27540187,9937516.13900304,11909243.3836261,12724071.0999865,10132570.4108283,9672026.59400126,9445332.69967583,9026281.7162606,8503359.46065244,8340586.56509135,7297101.79176914,6312162.89518969,5253840.35132285,3371487.68279995,1844316.98844018,3219110.82707146
"4830",0.29,0.58,116286264.115853,1359127.62294136,5060788.52533109,9411720.76408444,11373879.9369709,12137537.2241894,9556920.29577068,9003471.81296935,8796056.24396192,8411388.85236979,7929564.02282559,7766670.62730547,6810383.68362915,5882467.02056696,4892742.67170666,3155182.018782,1725914.42046307,3012448.37198536
"4831",0.3,0.58,121865099.458948,1449976.01235926,5405984.33092358,9860404.41544764,11845485.165389,12586027.2433079,9984283.89015777,9311481.50731186,9096597.21350365,8699025.9593546,8202072.33804694,8039074.03971822,7204012.53215595,6237949.85328249,5196757.01491832,3486258.45038191,1915811.16030037,3343898.33238834
"4832",0.31,0.58,120701491.905382,1429451.94705965,5301883.80981807,9725363.94051969,11686686.1958949,12481819.7665626,9932765.97984892,9394624.62590921,9173088.20102511,8766099.92040483,8259780.05836788,8101024.64739304,7107520.35010841,6141346.34208638,5106688.1832778,3233925.87997852,1770009.37623619,3089412.68089078
"4833",0.32,0.58,120212669.59148,1410045.27864843,5231576.94003104,9614373.7259011,11593689.5187347,12349811.1127939,9787544.1935492,9283596.92701535,9069931.1811886,8671489.51633738,8172733.64305803,8009869.74012414,7143036.51623745,6197124.74995778,5165262.07777398,3397492.01081311,1863135.45879522,3251957.00052007
"4834",0.33,0.58,118787414.615137,1407850.94380323,5185829.67234272,9406359.88327314,11333397.4185586,12176081.1341472,9687753.7186858,9298193.78014833,9080126.63060445,8676693.77161479,8172319.1671541,8014697.84202369,6954133.79335023,6012138.08832781,5008179.68174865,3343378.99360107,1832243.17285388,3198036.92289901
"4835",0.34,0.58,119970909.665192,1400322.09167016,5138325.75968578,9580027.76970386,11526989.1471029,12386677.8195848,9886897.78559697,9283180.09569973,9061092.75960914,8661210.21508354,8163974.14866465,8004781.75724074,7121817.02863477,6170515.72154737,5138678.05497167,3370505.27721835,1848865.07516622,3227049.15801146
"4836",0.35,0.58,114518816.862301,1339182.85407399,4892136.27770981,8983238.61392728,10877807.9309112,11750472.0230026,9326657.47479374,8971410.29894693,8761478.49730442,8370175.68079384,7883162.39270382,7724249.14052118,6878575.16005316,5954696.01622275,4954987.14610768,3140856.42011518,1715485.47488635,2994245.46022706
"4837",0.36,0.58,107396674.989104,1253251.28299747,4572676.47470959,8585933.03644398,10500850.5326917,11325692.8875608,8865389.71659787,8454381.7839024,8258253.86335571,7892997.37419101,7437682.20107241,7276729.31686347,6331266.08020851,5442474.04714008,4509982.50020253,2684103.0497086,1458796.3115688,2546214.52988896
"4838",0.37,0.58,112241755.436147,1323135.6609975,4821244.24198273,8936980.18240059,10881912.1467708,11713465.2122235,9219103.86645293,8562709.34806037,8363234.4762615,7998411.95765291,7544287.07129285,7386108.71907744,6734749.08065536,5831469.53060845,4853049.48129635,3219653.44086511,1767393.73558071,3084847.28396807
"4839",0.38,0.58,112622139.011408,1337651.7035069,4877955.44465009,9043119.73252387,10976601.9471985,11792117.5657804,9312047.58920841,8689731.77542476,8485603.91532446,8112166.5929147,7648904.58693879,7490224.75877927,6712827.44699901,5797225.42421126,4815865.31381804,3012287.49545267,1645578.84061863,2872228.87805827
"4840",0.39,0.58,111954951.741449,1335173.21324972,4831825.92507906,8959333.34900061,10886444.1242151,11700819.0511969,9270324.47235365,8788074.03726615,8583315.86153064,8201569.59467431,7726218.11436066,7562284.04611878,6581931.69614566,5665007.87489993,4698448.19138676,2872793.99957996,1563107.17591441,2728281.01447723
"4841",0.4,0.58,105097212.190314,1245234.51894804,4495072.58703918,8468471.32892678,10398188.8491992,11269229.9980658,8791820.2877759,8187360.09815427,7992483.37422666,7642827.16542828,7208610.94351751,7053495.67640934,6099323.40230382,5235590.53083815,4339022.09737158,2672302.2926306,1456307.87743773,2541871.16204117
"4842",0.41,0.58,99786450.5438449,1151735.36128174,4105837.86311999,7953770.48308857,9876114.24923449,10823367.6205791,8374623.87759239,7726391.30759988,7537833.23378199,7210120.62050694,6806364.1375738,6659038.27547807,5937345.37820107,5103384.14096676,4224733.84269376,2525402.62919523,1373336.47600508,2397051.04694601
"4843",0.42,0.58,105238374.386868,1233429.65377483,4402808.9041783,8377110.98623778,10281471.2911995,11185320.0461519,8786185.29616373,8134651.85649944,7939076.68565585,7590699.69568283,7160627.64196865,7005381.95198121,6313293.07732356,5439642.00496265,4509937.81016757,2756319.95681008,1501560.84238879,2620856.68572102
"4844",0.43,0.58,104466960.401076,1228763.8598926,4386053.68021354,8287554.19740534,10151142.4560956,11063735.164586,8719650.25121797,8176276.81307619,7977670.26159761,7625257.50824152,7189253.664836,7039051.36587665,6146300.14146058,5282610.76427007,4379678.56769821,2731398.45197478,1487044.21271025,2595519.03992331
"4845",0.44,0.58,107268552.730661,1252904.84257903,4447410.71667473,8391578.44831353,10277521.2326,11243238.5011147,8881330.36502366,8282212.65220436,8079086.02904996,7723388.309419,7284931.85259244,7137116.78303909,6481506.14055648,5602306.02886582,4656472.72132534,3009354.466481,1645719.40995034,2872474.23087195
"4846",0.45,0.58,105164865.961532,1248896.95326132,4428641.87156895,8267478.82546671,10098929.1669721,11009509.8836542,8753370.00619664,8247542.57608602,8044075.00174051,7687260.87416083,7246097.41713161,7104488.90053689,6178059.66036845,5330691.54552184,4430523.81908654,2838244.17632597,1548416.20821058,2702639.07524285
"4847",0.46,0.58,99733478.6857775,1157218.53411986,4087282.04417766,7755242.31145284,9576594.31553525,10460393.6958954,8207301.0962969,7900298.15746131,7715123.45934302,7373094.81334502,6945769.25035284,6789902.5095402,5889571.87830069,5062369.33426017,4201365.95699603,2654431.51666437,1441498.04986587,2516021.76217008
"4848",0.47,0.58,104566551.662224,1221868.87756341,4323755.90497908,8125804.54767497,9969969.07495379,10848478.7218124,8581462.63224437,8234772.33345059,8040473.6958396,7684422.79748779,7238996.3051593,7084264.0601443,6149693.19080522,5300696.76864583,4410789.38522392,2943212.49825688,1605542.42801544,2802348.43996663
"4849",0.48,0.58,92685198.8362475,1089343.25172963,3813951.8137794,7377429.56168532,9182267.77993301,10043697.9292834,7800699.68238275,7217093.50896341,7041698.62121646,6732336.94679587,6353185.83714412,6210796.94898284,5591827.27132813,4799578.09946204,3963912.11812497,2200100.3697279,1190082.89432122,2077196.201387
"4850",0.49,0.58,95272207.2973896,1107478.2056298,3849775.92547954,7443959.51048332,9257430.94149714,10221635.8807741,7982988.13047287,7375403.20891468,7191110.33441277,6877017.85582163,6491120.6929485,6354494.93495581,5709765.52104983,4922898.51998041,4083657.86602885,2561694.50981174,1399338.93916105,2442436.3199676
"4851",0.5,0.58,91991981.8407689,1086716.92135349,3769073.6145518,7330688.33404406,9120342.63884861,10052955.0758421,7825374.71942187,7126330.38319366,6951648.91056112,6649284.14074327,6276386.7455909,6130020.18540763,5372985.90799556,4597580.38664016,3803520.22924979,2368397.83934594,1286023.22907546,2244652.57890347
"4852",0.51,0.58,88317445.5375912,1024011.24372692,3537697.08564972,7007602.32967393,8801082.64178124,9714746.99978541,7499193.59902249,6900783.41956078,6732110.3475882,6441008.71369475,6080730.46622846,5934797.86329133,5121639.16965256,4367463.16251582,3609131.08862265,2227004.33867071,1208718.99876924,2109724.069357
"4853",0.52,0.58,94961032.3733065,1105514.61993203,3845463.39262026,7557347.97907341,9411194.39908334,10334888.0421925,8043431.98137248,7418452.21097359,7236183.31047355,6922322.86434229,6533199.40825463,6384016.75359822,5477313.84059768,4676357.67106877,3869039.61005287,2465689.88489651,1340637.99979826,2339978.40497611
"4854",0.53,0.58,85390318.5143641,986188.537891048,3380206.165817,6724715.0563346,8445042.01058016,9410817.01387683,7294258.12894475,6651634.65535731,6483122.40732962,6201772.81551526,5856296.88409799,5721921.12742438,5006676.92879775,4276853.83041881,3534362.03402828,2176882.91613447,1179989.33012475,2059578.67169107
